UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
14,522636,41,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,42,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,43,0.0,0.03617891442734944,0.1109290038811428,2017,Roraima,Estado,srag,incidência
14,522636,44,0.0,0.03617891442734944,0.1109290038811428,2017,Roraima,Estado,srag,incidência
14,522636,45,0.0,0.06791376141151506,0.21469172771969647,2017,Roraima,Estado,srag,incidência
14,522636,46,0.0,0.07488057051220197,0.1722150544224823,2017,Roraima,Estado,srag,incidência
14,522636,47,0.0,0.1388311758537646,0.364494127729494,2017,Roraima,Estado,srag,incidência
14,522636,48,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,49,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,50,0.0,0.17370993337653307,0.4297586657289987,2017,Roraima,Estado,srag,incidência
14,522636,51,0.0,0.06791376141151506,0.21469172771969647,2017,Roraima,Estado,srag,incidência
14,522636,52,0.0,0.06791376141151506,0.21469172771969647,2017,Roraima,Estado,srag,incidência
15,8366628,1,0.0037965051398023424,0.0152439046497157,0.026821851491551918,2017,Pará,Estado,srag,incidência
15,8366628,2,0.0,0.009087410132100128,0.020588463519903618,2017,Pará,Estado,srag,incidência
15,8366628,3,0.003165804940471251,0.009162459881424612,0.015194961210187152,2017,Pará,Estado,srag,incidência
15,8366628,4,0.0,0.02712064741216258,0.058995324026686724,2017,Pará,Estado,srag,incidência
15,8366628,5,0.0,0.009161589965865913,0.020689563953530055,2017,Pará,Estado,srag,incidência
15,8366628,6,0.0038502158578088697,0.015206391605080416,0.026691035450048032,2017,Pará,Estado,srag,incidência
15,8366628,7,0.0,0.033128213050789716,0.07233227814564125,2017,Pará,Estado,srag,incidência
15,8366628,8,0.016696557820700446,0.03199694617691403,0.06131830139138126,2017,Pará,Estado,srag,incidência
15,8366628,9,0.010787995369160794,0.02544623470443452,0.06002142552676476,2017,Pará,Estado,srag,incidência
15,8366628,10,0.02233369064383236,0.04393750562704799,0.08643911261751082,2017,Pará,Estado,srag,incidência
15,8366628,11,0.08787537214260989,0.11411382088702225,0.1481867308203543,2017,Pará,Estado,srag,incidência
15,8366628,12,0.02088400596370157,0.06876591254377608,0.2264292940826242,2017,Pará,Estado,srag,incidência
15,8366628,13,0.02999906378802105,0.11314136858410095,0.4267122926081097,2017,Pará,Estado,srag,incidência
15,8366628,14,0.05864801035056288,0.17067745391508832,0.4967055676878136,2017,Pará,Estado,srag,incidência
15,8366628,15,0.05672032988104717,0.18302992478239727,0.5906163352030127,2017,Pará,Estado,srag,incidência
